chr	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
chrX	13091122	13091541	CG12244	436.063377039485	455.744867993588	431.294212815835	396.474376594019	404.035622755827	362.308001688555	365.256775513186	397.647600510663	389.523858336323	433.778772825859	377.666241564086	385.706509788654	start	end	0.129086990115676	0.00132433999708882	-0.0380358497424236	0.355481053667182	0.167183983795399	0.00374371855455011	0.0272644791782371	1	0.0197778239665739	P1	Ambig	3.39382427341166	Trans	NA	0.1671228398581	18.5397215279964
chr3L	301757	302301	CG1225	144.106781253392	196.839223141199	220.806128092318	196.571329571824	155.52835687672	172.844184291788	179.307871615564	180.511081810762	174.26067346625	167.914363674526	145.045730455772	147.794083190045	start	end	0.0676954373922966	0.266184135810591	0.147599536296669	0.0202669489754037	-0.0798713570059143	0.362195513172652	1	0.34915899988848	0.541230652941366	Ambig	P1	0.458642615626052	Conserved	NA	-0.0799040989043724	64.8778803759499
chr2R	24571117	24571583	CG12252	218.96744683957	203.932528479621	214.615302071038	274.866689655517	285.698829480062	222.703083606726	215.833549166883	238.06533977941	174.26067346625	220.387602322815	251.777494376057	223.493491653239	start	end	-0.205823673558138	0.000107213504410897	-0.102003399294717	0.0633066893338832	-0.103793883767152	0.17484904974351	0.00271678238274779	0.927122542567693	0.33018317959084	P2	P2	2.01781190608613	Ambiguous	NA	-0.103820274263421	49.5586331403732
chr3R	20008995	20011714	CG12254	102.933415180994	83.3463377264538	109.371259709279	68.300207732583	60.8589222561079	43.2110460729469	96.2949680898399	68.0186685084029	102.506278509559	69.9643181977192	73.891221175582	50.4662723087959	start	end	0.539440089178355	6.46896399290585e-09	0.316938333686472	0.000709199757859906	0.222545822715058	0.0982842033721395	2.74249887814223e-07	0.0177279440527395	0.221003332235935	P1	Ambig	1.70203484982031	Cis	NA	0.222501755491883	58.7532035613472
chr3R	27916908	27918248	CG12261	265.755362830931	292.598845209891	247.633040851197	149.927285266646	185.957818004774	179.492037533779	242.397678295114	269.458571398673	215.263184870073	139.928636395438	147.782442351164	158.608284399073	start	end	0.447096915164756	4.49176937065898e-11	0.487977984539602	4.15684885539523e-11	-0.0408127562708177	0.618803945178103	2.76648527045447e-09	3.47801758430396e-09	0.764473423798184	P1	P1	0.916223537392949	Cis	NA	-0.040881069374846	92.2699499853019
chr3L	7719360	7719457	CG12262	808.495188330719	750.117039538084	683.054471014553	1011.17624618727	1083.62692128237	890.812334426905	850.052132103414	847.617253720098	960.142142039533	1045.9665570559	977.006146654917	1095.83905584814	start	end	-0.286548496334745	0	-0.159921385573294	0	-0.126609462242202	0.000989695714539662	0	0	0.00711496316425226	P2	P2	1.7918084895745	Cis_+_Trans,opposing	Opposing	-0.126627110761451	55.8095357745219
chr2R	18426429	18426875	CG12263	260.140812911968	320.972066563577	344.622648517916	566.391966562884	517.300839176917	506.898809701877	295.525936551578	313.932316192629	314.352587429313	465.262716014832	437.873903262708	439.777515833793	start	end	-0.541221309086915	0	-0.374033103729298	0	-0.167168610317096	0.00488864020583013	0	0	0.0243874370724302	P2	P2	1.44698772298673	Cis_+_Trans,opposing	Opposing	-0.167188205357617	69.1090866988077
chr3L	16122186	16122305	CG12272	119.777064937884	86.8929903956646	76.3535209291192	123.273545663686	118.336793275765	86.4220921458938	83.012903525724	102.028002762604	54.670015205098	73.4625341076051	62.9443735940143	90.1183434085641	start	end	-0.147477794726446	0.0682902489198633	0.0564635094026584	0.544554383515992	-0.204197197318476	0.0966003550076102	0.926659232772524	1	0.218705204089706	P2	Ambig	2.61191336292502	Conserved	NA	-0.203941304129104	21.6829745337143
chr3R	12433624	12433904	CG12276	565.198025175642	682.730638823079	627.337036823033	704.658240753235	601.827120088178	591.658938537273	587.731356962126	591.239195496118	577.452035603847	517.735954663122	607.550040777007	630.828403859949	start	end	-0.0121065707628916	0.708120517431924	0.00017658276457048	0.998169062795989	-0.0122894258818338	0.791190285596133	1	1	0.878579479223129	Ambig	Ambig	68.5603195325412	Conserved	NA	-0.0122831535274621	1.41722714214583
chr3L	353760	354446	CG1228	426.705793841213	381.265161940161	418.912560773275	509.752769906595	573.088184578349	496.927029838889	484.795356590228	447.353550574496	355.355098833137	458.266284195061	514.501836333682	389.311243524997	start	end	-0.25274973141751	0	-0.0562718361989272	0.147096727519183	-0.196471127286516	0.000300717446154453	0	1	0.00265684369935786	P2	Ambig	4.49158492934212	Trans	NA	-0.196477895218583	22.263855982491
chr3L	16038404	16040065	CG12284	1542.12971107526	1688.20667054434	1752.00376402222	1447.63123218572	1605.99933731396	1889.65228403618	1666.89910279654	1420.54373077165	1602.51482069943	1892.5348072483	1565.39920416418	1805.97160190762	start	end	0.00788525755353097	0.697381551941901	-0.115425791273631	7.21246928847563e-09	0.123324362533035	1.47952180184016e-05	1	3.77165129828636e-07	0.000219337017402745	Ambig	P2	0.0683145202343729	Compensatory	Opposing	0.123311048827162	48.3485461334325
chr2R	17747437	17748111	CG12298	117.90554829823	157.826043779881	105.244042361759	223.225069174784	199.482022950576	206.083450501747	112.897548794985	149.117850191499	112.756906360515	115.441125026237	191.569832677435	176.631953080786	start	end	-0.500987932556331	0	-0.254931131684615	0.000194014337965065	-0.246072430159013	0.00914330294690591	0	0.00533718427771397	0.0400741954505603	P2	P2	1.96518930130559	Cis_+_Trans,opposing	Opposing	-0.246056800871716	50.8856830909696
chr3L	15583642	15583881	CG12304	213.352896920606	200.38587581041	231.124171461117	213.229916823674	165.671510586071	182.815964154775	239.077162154085	206.672108160147	191.345053217843	132.932204575666	142.30901856038	180.236686817128	start	end	0.137968442726572	0.0168392195863107	0.33549004625508	3.09990631598347e-08	-0.197515370977805	0.0188217671481299	0.270163908619026	1.52400166243741e-06	0.0703537279155169	P1	P1	0.411244519074857	Ambiguous	NA	-0.197521603528508	62.9423477688142
chr3L	15135605	15135971	CG12316	95.4473486223766	63.8397480457944	76.3535209291192	59.9709141066583	38.88208921918	53.1828259359346	76.3718712436661	62.7864632385258	75.1712709070097	48.9750227384034	65.6810854894062	28.8378698907405	start	end	0.438080148292992	1.86501436430774e-05	0.401108640827254	0.000164912429531974	0.0371264385115068	0.806550904457203	0.000526775948788706	0.00461098401033194	0.886627100678287	P1	Ambig	1.0921733009528	Cis	NA	0.036971507465738	91.5605608677316
chr2R	10820281	10821180	CG12323	1195.89913273919	1306.94150860418	1436.27163693694	1529.25830971979	1426.80362178208	1414.33077723376	1550.68103786053	1328.9801385488	1517.09292194147	1416.77744350381	1327.30526926508	1481.54556563679	start	end	-0.103884194399511	2.29379830307685e-06	0.0396773465798733	0.0664530373721481	-0.143582505239425	3.14081393137933e-06	7.27597947069504e-05	0.969359033254671	5.64486010680778e-05	Ambig	P1	2.61822433590373	Trans	NA	-0.143561540979384	21.6533439535546
chr2R	10821670	10822409	CG12324	1072.379034522	1074.63575877087	1081.33094505023	1094.46918244651	961.909076770149	998.839949609272	979.552261603544	952.261359117641	1004.56152939368	1010.98439795704	862.064247048456	1002.11597870323	start	end	0.0551020854356445	0.0294429185253639	0.0210556990339705	0.424640151345679	0.0340349672156081	0.352099810964854	0.447137830242584	1	0.532503583480115	Ambig	Ambig	2.61696775522602	Conserved	NA	0.034046386401674	38.2121636005268
chr2R	10823599	10823717	CG12325	278.855979308512	347.571961582658	338.431822496636	429.791551097718	333.033546790368	342.364441962579	318.76954953878	340.093342542015	293.851331727402	279.857272790877	342.088986923991	284.773965171063	start	end	-0.135732238999886	0.00202637554936747	0.0494383876856634	0.288177355906677	-0.185249662210086	0.00374602839610794	0.0402235295959377	1	0.0197778239665739	Ambig	Ambig	2.74548271806297	Trans	NA	-0.185170626685549	21.0726718315431
chr3L	362426	364903	CG1233	202.12379708268	207.479181148832	214.615302071038	201.568905747379	221.458855987504	179.492037533779	159.38477476939	198.823800255332	126.424410161789	188.903659133842	188.833120782043	194.655621762499	start	end	0.0353278877012271	0.538358743080406	-0.1663609162101	0.00684078695857848	0.201813302351597	0.0164747964166434	1	0.133283754223171	0.0632940934074265	Ambig	Ambig	0.212356895513913	Conserved	NA	0.201688803911327	45.2006636916377
chr2R	10808739	10808925	CG12340	387.40394440847	409.638383293847	536.538255177594	534.74065078437	579.85028705125	473.659543491918	421.705549910678	413.344216320295	321.186339329951	419.785909186315	355.77254640095	313.611835061803	start	end	-0.174728505999232	2.40310097487928e-06	0.0597119781704743	0.158372330355513	-0.234514466794321	2.98183183193856e-05	7.61180043081925e-05	1	0.000385434814138265	Ambig	P1	2.92618853624966	Trans	NA	-0.234440484169706	20.2996696663442
chr2R	10812950	10813330	CG12341	106.676448460303	92.2129693994808	121.752911751839	98.2856647859122	94.6694346206122	86.4220921458938	122.859097218072	117.724618572236	85.4218987579656	69.9643181977192	82.1013568617577	104.537278353934	start	end	0.137654432426138	0.0928632254025057	0.239273179166747	0.00401136680499002	-0.101581569963462	0.383367358752469	1	0.0837493168598244	0.563560755947607	Ambig	Ambig	0.575302392459993	Conserved	NA	-0.101618746740609	70.1903333526809
chr2R	10819040	10819103	CG12342	241.425646515423	226.985770829491	160.961476553278	186.576177220715	196.100971714125	157.886514497306	209.192516884825	201.43990289027	167.426921565613	188.903659133842	175.149561305083	180.236686817128	start	end	0.152030553488955	0.00946395931712688	0.0601274477398877	0.315662201862448	0.0918768931803727	0.273770120124891	0.161166692805398	1	0.444262705756162	P1	Ambig	2.5284717579672	Conserved	NA	0.0919031057490673	39.5495815545103
chr2R	10822237	10823321	CG12343	366.817261372271	441.558257316744	416.848952099515	413.132963845868	417.559827701629	410.504937692995	441.628646756852	371.486574161277	403.191362137598	416.287693276429	361.245970191734	403.730178470367	start	end	-0.012930633749847	0.746114934294646	0.0291998064381517	0.476859263723141	-0.0421595901011977	0.460871151775327	1	1	0.631172182807128	Ambig	Ambig	0.442832858403889	Conserved	NA	-0.0421304401879987	40.93607946036
chr2R	10893856	10894360	CG12346	48.6594326310155	49.6531373689512	47.4629994964795	46.6440443051787	32.1199867462792	88.0840554563918	59.7692905385213	57.5542579686486	44.4193873541421	45.4768068285175	46.5241022216627	54.0710060451385	start	end	-0.13484892238137	0.233022967996176	0.101758165495962	0.374507865524976	-0.237077562360061	0.139587107545066	1	1	0.287211235011032	Ambig	Ambig	1.32519018718671	Conserved	NA	-0.236607087877332	30.0734677930123
chr2R	11360697	11360832	CG12352	179.665597406827	193.292570471989	216.678910744798	244.881232602188	267.103047679585	227.68897353822	235.756646013056	235.449237144472	225.513812721029	234.380465962359	249.040782480665	288.378698907405	start	end	-0.226628587217584	3.71388671165374e-05	-0.102277707452423	0.0498571271354495	-0.124326680190671	0.101358315357777	0.00100790595004673	0.754966914070689	0.224643810097826	P2	Ambig	2.21581606454179	Ambiguous	NA	-0.124350879765161	45.130099740783
chr3R	18164662	18164776	CG12357	331.258445218836	312.10543489055	293.032431673917	358.159625914765	365.153533536647	305.801249131624	332.051614102896	277.306879303489	283.600703876446	321.835863709508	311.985156074679	324.426036270831	start	end	-0.0943625854004549	0.0363427404789003	-0.0705183802537109	0.128841608384978	-0.0238197828326045	0.71126486608796	0.536824793698089	1	0.835132518004846	P2	Ambig	1.33812752166112	Conserved	NA	-0.023844205146744	74.7312930802455
chrX	19208033	19208184	CG12359	471.62219319292	498.304700024117	470.502777617275	621.365304493987	581.540812669475	516.870589564865	508.038969577431	444.737447939558	389.523858336323	465.262716014832	473.451157902803	432.568048361108	start	end	-0.177205481342691	6.52841307235974e-07	-0.0213402269536539	0.576650690175949	-0.15585974184047	0.00294041698079495	2.23036706082263e-05	1	0.0162777513873543	P2	Ambig	8.30382365321329	Trans	NA	-0.155865254389037	12.0426449520401
chr2R	12453190	12453858	CG12369	2590.17902928175	2502.16345812822	2529.98423402973	2498.78808777743	2826.55883367257	3154.40636332512	2480.42555734863	2247.23216341223	2559.24008678865	3057.44070524033	2941.96528754632	3096.46627951826	start	end	-0.106547607659973	0	-0.221735999922291	0	0.115179625797872	2.59191709812201e-07	0	0	6.06611194012642e-06	Ambig	P2	0.480515602776786	Ambiguous	NA	0.115188392262318	65.8117978590272
chr2R	12633616	12633745	CG12372	574.555608373914	647.264112130971	520.029385787514	764.629154859893	654.23341425316	560.081635637812	554.526195551837	656.641761369582	601.370167256078	647.169943328902	530.922107706033	594.781066496523	start	end	-0.127571018443393	0.000101481732355024	0.0221043481605598	0.510431991616469	-0.149713870134712	0.0013895529687753	0.00258334929363799	1	0.0093620228154113	P2	Ambig	5.77130877222675	Trans	NA	-0.149675366603953	12.8678454210161
chr2R	11307260	11307565	CG12389	308.800245542983	308.55878222134	280.650779631357	201.568905747379	250.197791497332	254.280386506187	199.230968461738	256.37805822398	232.347564621666	202.896522773386	251.777494376057	252.33136154398	start	end	0.240435583076686	1.58863797980618e-06	-0.0272666114867039	0.60881065200957	0.267819445275334	0.000266939616647776	5.14970383494716e-05	1	0.00244059078077967	P1	Ambig	8.81794876469819	Trans	NA	0.26770219456339	9.24389661802858
chr3L	2774378	2774486	CG1241	260.140812911968	237.625728837124	245.569432177437	278.198407105887	240.054637787981	239.322716711706	265.641291282317	258.994160858919	263.099448174534	283.355488700763	205.253392154394	237.912426598609	start	end	-0.0189342563330238	0.711785916578459	0.0808427557732699	0.116739973707785	-0.0998403118073942	0.169898986578519	1	1	0.325526157282599	Ambig	Ambig	0.234210921583703	Conserved	NA	-0.0997770121062937	44.7585315396792
chrX	5689995	5690157	CG12410	179.665597406827	173.785980791329	206.360867375998	189.907894671085	209.625176659927	231.012900159216	152.743742487332	183.1271844457	133.258162062426	157.419715944868	177.886273200475	216.284024180554	start	end	-0.118912523709941	0.0401206975078785	-0.161844423314776	0.00971512855361434	0.0428821887437841	0.618421284126486	0.583709714737393	0.180465871600451	0.764473423798184	P2	Ambig	0.73473352540955	Conserved	NA	0.042931899604835	79.0347345861422
chr2R	14971729	14972756	CG12424	1044.30628492718	1026.75594773653	953.38720727711	1232.73545663686	1240.84580377731	1229.85284976849	969.590713180457	994.119001276658	960.142142039533	1287.34345483803	1242.46720050793	1265.26154145624	start	end	-0.202505604926843	0	-0.260771807894704	0	0.0582496632179636	0.0945846911087072	0	0	0.215308478173183	P2	P2	0.776562491788268	Cis	NA	0.058266202967861	81.7369087744968
chr3R	27704589	27705387	CG12428	78.6036988654866	79.799685057243	80.4807382766391	88.2905124348025	106.503113948189	84.7601288353958	99.6154842308688	94.1796948577887	92.2556506586028	90.9536136570349	73.891221175582	68.4899409905087	start	end	-0.157097553297855	0.0737043140397353	0.203579731344992	0.0208073306107129	-0.361092383513636	0.00365755747814611	0.991027410388943	0.355979328844011	0.0193887491366776	P2	P1	0.771675806132355	Ambiguous	NA	-0.360677284642847	36.0792556541964
chr3L	2637067	2639553	CG1244	1325.03378087535	1381.42121465761	1343.40924661775	1449.29709091091	1501.18674898399	1462.5277132382	1351.45006939879	1462.40137293066	1363.33350417713	1315.32918211712	1573.60933985036	1294.09941134698	start	end	-0.0858542039149483	8.08204233233578e-05	-0.00137958983066762	0.947482127265724	-0.0844729847223062	0.00620594556293819	0.00210080384375164	1	0.0293395164137104	P2	Ambig	62.2316880035287	Trans	NA	-0.0844746140842807	1.60689840189342
chr2R	11790368	11790934	CG12443	69.2461156672144	53.199790038162	94.925998992959	58.3050553814733	59.1683966378827	74.7883489724081	33.2051614102896	52.3220526987715	71.7543949566911	83.957181837263	90.3114925479335	43.2568048361108	start	end	0.122616631400636	0.216531842635046	-0.324147549980758	0.00176803960060101	0.447394633188758	0.00183772093021837	1	0.0404558774199222	0.0115703465745073	Ambig	Ambig	0.378274126729987	Compensatory	Opposing	0.446764181381394	42.0472976079907
