chrom	start	end	zhr1_zhr	zhr2_zhr	zhr3_zhr	z301_z30	z302_z30	z303_z30	zhrz301_z30	zhrz301_zhr	zhrz302_z30	zhrz302_zhr	zhrz303_z30	zhrz303_zhr
chr2R	19975772	19988230	751	332	671	106	524	180	440	468	461	501	468	448
chr2R	19988863	19993288	49	30	52	7	26	13	35	30	32	37	43	26
chr2R	19993881	19995612	30	21	52	7	18	9	19	26	22	45	23	21
chr2R	19996187	20005818	368	192	531	104	252	95	331	323	305	323	245	259
chr2R	20013089	20016258	56	24	63	11	38	21	47	23	42	50	38	28
chr2R	20024720	20033872	410	155	370	55	224	83	239	264	258	241	219	187
chr2R	20034125	20047602	918	378	818	98	482	203	485	521	513	683	450	491
chr2R	20047807	20059497	428	216	435	99	324	150	316	270	336	299	317	310
chr2R	20060072	20068315	522	286	701	99	360	178	298	385	317	408	288	383
chr2R	20068527	20069459	44	24	62	6	17	4	12	23	12	28	23	29
chr2R	20071899	20096107	1837	830	2023	338	1279	605	1287	1242	1233	1152	1082	1015
chr2R	20096368	20108217	1426	535	1128	226	960	365	952	866	870	904	895	839
chr2R	20108541	20122784	1219	538	1231	274	982	364	803	792	798	795	723	788
chr2R	20123216	20127778	81	40	120	13	56	19	72	54	49	55	53	45
chr2R	20128270	20130384	36	22	40	6	14	11	28	24	28	24	18	11
chr2R	20131305	20142970	415	245	500	94	389	168	305	271	374	308	353	273
chr2R	20143289	20149014	151	95	198	34	90	35	92	114	109	132	92	122
chr2R	20149671	20157436	395	182	467	93	308	128	333	281	301	276	272	262
chr2R	20157967	20168554	1280	511	1216	223	912	346	815	825	674	646	687	678
chr2R	20170089	20174588	367	226	690	88	306	158	273	248	269	280	229	241
chr2R	20175183	20188513	649	316	650	138	504	202	432	470	468	445	418	404
chr2R	20188775	20197928	1027	431	970	145	611	230	533	657	516	568	522	608
chr2R	20199350	20200902	49	17	33	6	40	16	37	31	28	34	28	40
chr2R	20201326	20203230	61	20	55	15	34	19	45	45	42	57	34	41
chr2R	20212480	20221813	793	419	1049	187	687	275	695	651	553	596	444	432
chr2R	20224517	20250425	1079	587	1204	239	894	319	804	712	769	651	767	680
chr2R	20250726	20261035	617	266	563	119	453	148	380	348	363	344	333	323
chr2R	20261286	20280539	1805	911	1682	248	994	328	808	1159	788	1207	772	1113
chr2R	20280825	20292962	518	218	520	115	412	132	281	357	345	331	336	325
chr2R	20293181	20295002	34	18	29	2	10	1	19	22	15	18	16	13
chr2R	20295517	20299688	159	49	119	22	99	32	73	84	83	83	59	103
chr2R	20299991	20301819	30	6	41	6	24	1	15	17	11	17	10	10
chr2R	20302043	20309170	477	209	441	53	232	71	196	297	177	315	169	273
chr2R	20309461	20311071	49	32	56	16	39	17	27	27	33	30	29	27
chr2R	20311464	20318582	232	110	279	31	115	49	99	122	109	138	94	127
chr2R	20319059	20333657	1774	786	1794	302	1249	410	951	1029	966	1052	964	1035
chr2R	20336007	20338530	51	20	57	6	36	15	27	24	25	41	29	32
chr2R	20339456	20341902	47	23	56	6	29	13	26	27	24	35	28	26
chr2R	20342111	20350662	124	71	154	23	97	36	69	75	71	87	76	77
chr2R	20351028	20368647	292	153	342	69	224	91	202	190	230	217	220	189
chr2R	20384155	20386316	16	18	21	6	21	7	17	15	13	11	11	17
chr2R	20388987	20392200	105	52	163	17	70	33	71	77	58	101	69	88
chr2R	20392655	20396451	60	29	68	12	60	21	48	52	56	62	54	46
chr2R	20407837	20411818	44	22	33	6	25	8	22	14	34	30	32	16
chr2R	20412262	20416266	41	27	48	13	26	8	31	18	55	21	30	21
chr2R	20422517	20427384	63	40	95	15	51	15	35	50	45	49	31	50
chr2R	20432012	20447206	150	89	179	22	80	31	98	112	115	118	95	113
chr2R	20447715	20453241	58	34	70	8	46	19	44	27	38	38	37	62
chr2R	20453534	20455984	23	8	28	2	14	10	16	15	18	23	14	12
chr2R	20456648	20463101	74	24	66	10	32	15	46	34	50	47	51	38
chr2R	20471093	20477132	88	43	77	18	61	25	63	54	61	56	57	49
chr2R	20477348	20480364	39	28	49	5	34	15	36	23	28	27	30	34
chr2R	20484485	20487182	30	12	29	6	8	8	15	22	17	21	15	29
chr2R	20487517	20489819	25	8	23	9	20	3	12	15	19	19	15	14
chr2R	20490178	20500002	100	80	149	28	82	44	76	77	90	97	85	100
chr2R	20507152	20513689	117	67	257	30	110	49	138	87	114	88	122	97
chr2R	20514233	20520954	83	45	97	17	49	24	54	45	66	55	68	59
chr2R	20521166	20539801	338	187	359	66	264	119	236	259	250	290	232	254
chr2R	20540886	20544605	57	23	64	19	74	28	60	44	54	42	56	40
chr2R	20545722	20560644	650	335	636	110	529	200	376	504	387	461	411	429
chr2R	20560886	20563131	226	118	193	60	156	55	109	144	119	150	151	131
chr2R	20563349	20564430	25	16	29	10	17	5	14	12	21	14	20	19
chr2R	20567640	20583208	1962	664	1653	414	1713	562	1492	1368	1455	1394	1358	1336
chr2R	20585841	20588900	185	71	311	58	132	27	214	225	187	209	172	158
chr2R	20591504	20593117	27	6	29	1	15	5	23	15	11	13	17	21
chr2R	20597881	20610200	1232	495	974	180	880	287	693	797	698	838	695	803
chr2R	20618828	20622447	70	33	60	18	59	15	32	48	44	51	29	53
chr2R	20623007	20641402	1508	753	1530	285	1128	398	900	997	940	962	832	929
chr2R	20650118	20658051	693	356	731	119	394	158	316	521	353	558	281	468
chr2R	20659635	20664527	118	68	112	24	117	37	76	63	96	88	86	77
chr2R	20666704	20679537	962	509	958	174	752	246	553	539	511	590	503	601
chr2R	20679758	20686968	106	55	103	19	87	36	69	68	88	65	75	73
chr2R	20687260	20688356	27	13	24	2	15	6	13	15	15	17	13	16
chr2R	20688627	20694607	252	114	256	56	182	61	132	141	163	138	135	155
chr2R	20696291	20700615	374	147	327	50	137	95	168	207	148	217	143	213
chr2R	20705813	20711456	75	32	78	17	60	27	62	49	66	51	63	56
chr2R	20714580	20724026	105	67	132	15	46	29	44	46	55	79	60	61
chr2R	20724270	20729293	96	45	73	19	61	19	52	44	45	60	58	48
chr2R	20729820	20737559	123	63	123	28	66	31	56	76	72	88	67	66
chr2R	20744229	20750152	71	51	70	8	34	20	40	56	44	68	41	58
chr2R	20750492	20755813	111	55	82	16	68	36	41	56	69	60	56	54
chr2R	20756028	20757775	187	51	139	12	94	18	86	102	87	111	66	111
chr2R	20758042	20761176	29	27	44	6	28	8	28	24	26	36	20	19
chr2R	20761510	20764571	47	31	90	4	35	12	37	37	23	45	27	38
chr2R	20764878	20773048	102	59	105	17	69	27	76	82	78	88	54	72
chr2R	20773355	20779403	213	94	173	29	113	61	120	133	129	138	111	143
chr2R	20788099	20792948	71	43	103	15	43	31	58	43	55	50	54	47
chr2R	20796806	20798992	48	32	41	7	24	8	25	23	32	43	20	31
chr2R	20802390	20807439	64	39	62	5	39	16	29	32	41	44	43	39
chr2R	20808092	20809507	20	6	23	2	8	4	10	9	7	9	11	3
chr2R	20814104	20817326	34	15	37	14	35	15	26	12	40	20	40	20
chr2R	20817583	20830971	412	205	402	63	216	90	194	176	197	279	195	228
chr2R	20831288	20841393	1286	564	1317	178	685	244	572	834	575	845	586	765
chr2R	20841720	20847091	92	45	88	8	46	25	27	31	36	50	31	37
chr2R	20847838	20854187	317	157	242	69	275	109	194	175	229	190	256	224
chr2R	20854454	20856655	37	18	34	8	42	13	36	29	34	33	21	33
chr2R	20869060	20889444	1095	538	959	200	758	247	567	741	504	675	530	636
chr2R	20889665	20902048	257	138	248	31	191	74	167	148	169	211	170	159
chr2R	20902696	20905272	565	235	461	136	507	172	377	342	343	332	341	308
chr2R	20905501	20907395	91	25	83	6	42	11	41	45	45	63	26	36
chr2R	20907778	20911898	85	47	74	16	64	28	37	41	68	59	56	48
chr2R	20912363	20926325	1186	428	815	189	782	264	638	716	648	662	633	644
chr2R	20927008	20934187	96	41	88	11	59	12	35	41	45	44	37	58
chr2R	20934819	20942138	231	121	289	20	86	34	91	171	84	162	79	131
chr2R	20942539	20944334	93	60	160	13	53	22	33	68	41	45	59	72
chr2R	20946505	20947844	24	12	37	4	17	9	17	13	15	18	14	14
chr2R	20948201	20950707	18	11	25	7	13	6	15	16	26	11	20	17
chr2R	20954329	20958377	83	44	62	13	54	19	50	45	54	53	51	39
chr2R	20958635	20962762	96	37	77	37	157	30	121	76	154	78	128	77
chr2R	20963012	20967988	67	36	78	14	54	12	61	55	66	40	45	28
chr2R	20971328	20994402	983	477	1034	194	735	253	553	584	625	655	533	610
chr2R	20994769	20996709	248	104	279	45	151	50	127	158	159	166	121	168
chr2R	20999201	21000533	23	18	33	6	28	6	29	19	19	17	15	18
chr2R	21000995	21003623	41	26	58	13	50	20	29	29	40	36	24	32
chr2R	21004046	21006464	63	36	49	16	62	17	30	26	28	39	40	28
chr2R	21007799	21011723	136	68	117	23	103	31	55	70	65	63	77	114
chr2R	21011943	21015159	95	41	79	8	37	12	30	45	29	63	36	50
chr2R	21015561	21020383	113	56	99	31	112	34	89	79	64	60	66	70
chr2R	21020599	21043245	2376	1074	2472	452	1848	713	1727	1646	1549	1458	1452	1368
chr2R	21043453	21049691	1785	801	1563	325	1526	485	1115	1295	1164	1300	1026	1193
chr2R	21049973	21054121	235	120	162	30	161	60	127	132	134	144	118	139
chr2R	21055593	21063807	775	332	719	183	668	221	579	477	534	494	542	434
chr2R	21065186	21069752	185	90	149	17	84	35	83	113	76	134	57	126
chr2R	21077885	21081729	146	42	141	26	77	26	88	82	76	80	52	67
chr2R	21081982	21088463	166	101	164	46	135	57	122	115	133	96	109	103
chr2R	21089011	21091406	197	102	165	19	97	29	34	96	39	114	47	126
chr2R	21091657	21114851	391	180	328	46	163	69	166	241	174	252	205	229
chr2R	21115061	21120681	81	54	97	16	55	30	45	49	47	53	43	53
chr2R	21124396	21127096	60	48	59	4	60	18	42	40	46	40	34	38
chr2R	21127641	21133980	483	269	468	85	379	139	297	284	276	280	306	336
chr2R	21134251	21139291	187	94	178	43	144	50	115	118	116	124	92	113
chr2R	21139607	21145888	1335	587	1333	247	1091	401	920	905	892	806	801	781
chr2R	21146096	21150397	156	81	157	14	98	30	92	99	79	91	77	94
chr2R	21157827	21162615	1361	667	1480	225	949	327	864	869	867	901	830	813
chr2R	21163011	21165843	77	28	39	12	56	20	44	41	48	37	51	42
chr2R	21182128	21184618	606	320	637	42	130	55	141	386	123	386	132	328
chr2R	21192509	21197820	68	35	115	19	55	30	55	38	49	43	39	40
chr2R	21205958	21210503	108	49	105	15	110	38	82	63	65	60	75	75
chr2R	21210942	21214578	83	54	59	27	69	33	59	37	53	41	64	46
chr2R	21279226	21280255	31	15	31	5	22	6	15	23	18	33	19	19
chr2R	21297768	21311230	357	189	344	46	252	90	251	251	214	230	214	265
chr2R	21318376	21320808	44	25	46	12	41	16	29	27	43	21	32	28
chr2R	21321202	21323760	409	213	497	80	391	134	263	292	329	272	312	271
chr2R	21328696	21329681	29	18	24	5	21	13	15	13	16	15	26	22
chr2R	21329967	21337967	161	87	214	34	172	70	127	122	147	120	152	117
chr2R	21338457	21345743	211	145	205	43	163	78	141	115	164	138	160	165
chr2R	21350836	21357458	225	101	228	31	166	72	142	146	153	142	155	126
chr2R	21378925	21379617	93	48	114	21	67	32	58	65	56	55	60	53
chr2R	21406926	21414584	63	46	88	19	76	36	69	43	67	56	65	56
chr2R	21454588	21456470	36	11	37	9	25	20	20	19	26	17	17	19
chr2R	21477665	21480184	120	39	73	30	148	54	138	91	145	94	119	64
chr2R	21516259	21520595	150	43	164	37	153	51	165	119	174	106	156	97
chr2R	21568195	21569750	77	31	43	28	81	22	83	51	79	39	93	32
chr2R	21576469	21577055	22	7	24	2	21	4	20	10	18	11	24	12
chr2R	21577300	21581859	668	242	495	75	429	115	329	352	341	386	372	400
chr2R	21585250	21586162	140	55	96	19	87	35	81	89	57	57	64	72
chr2R	21586368	21594194	416	162	368	76	369	144	338	269	327	260	307	220
chr2R	21600429	21605667	175	76	222	16	76	30	72	144	69	122	57	107
chr2R	21606480	21608413	133	82	171	16	84	29	48	66	56	79	54	74
chr2R	21615671	21616980	196	90	214	29	160	52	111	114	114	119	119	122
chr2R	21617343	21619705	94	45	115	9	41	10	25	55	35	73	40	70
chr2R	21620452	21625730	517	319	512	97	387	149	251	314	306	323	296	348
chr2R	21633041	21637442	320	164	384	81	314	114	274	238	276	228	282	217
chr2R	21638114	21645181	173	92	180	28	89	33	100	136	104	100	83	110
chr2R	21655308	21671143	1367	661	1367	270	1083	343	1006	841	930	844	836	829
chr2R	21671423	21694750	1326	662	1283	212	814	310	637	835	662	771	649	770
chr2R	21694991	21697328	55	23	49	7	33	15	34	34	34	37	26	39
chr2R	21697590	21705368	2329	1231	2275	513	2046	847	1482	1362	1357	1363	1548	1496
chr2R	21705815	21710373	1795	799	1595	478	1821	642	1494	1230	1319	1146	1324	1160
chr2R	21711150	21725095	1918	843	2087	417	1580	487	1441	1421	1354	1412	1360	1273
chr2R	21726945	21732641	152	88	169	35	110	38	85	101	98	102	104	106
chr2R	21732891	21738406	1153	496	931	293	1033	353	855	774	792	739	732	640
chr2R	21753565	21754939	19	13	19	5	19	7	15	12	19	35	16	27
chr2R	21756554	21761330	71	35	79	10	39	18	56	49	55	54	42	31
chr2R	21769634	21771576	24	10	39	3	18	4	17	13	29	20	24	10
chr2R	21771851	21777306	100	47	125	15	48	24	72	73	63	69	42	74
chr2R	21777836	21781859	50	24	38	12	25	12	38	26	40	40	27	26
chr2R	21782417	21809563	612	289	720	112	399	163	418	432	421	448	346	417
chr2R	21817824	21823832	217	91	172	36	117	58	108	117	105	106	120	134
chr2R	21824164	21827730	188	75	158	31	107	59	80	98	112	113	104	122
chr2R	21828004	21830584	91	43	78	12	44	14	59	43	57	54	52	68
chr2R	21834388	21837032	81	21	76	9	26	13	31	52	34	54	31	46
chr2R	21837518	21847071	227	120	274	44	165	52	162	180	159	164	155	144
chr2R	21847312	21851620	397	209	452	73	273	114	208	252	241	295	243	298
chr2R	21856891	21880842	1960	889	1913	318	1221	418	1154	1392	1100	1274	986	1201
chr2R	21881139	21934872	2403	1097	2580	482	1936	695	1899	1867	2087	1995	1811	1676
chr2R	21935124	21941645	183	86	213	26	118	55	107	121	131	132	117	137
chr2R	21941944	21942607	17	9	22	2	9	4	10	12	17	8	8	7
chr2R	21946204	21957239	268	135	314	46	158	67	184	191	177	196	126	189
chr2R	21958532	21966191	92	51	117	13	41	21	46	54	65	81	65	35
chr2R	21966474	21976148	420	202	407	76	266	83	224	240	262	246	225	249
chr2R	21976553	21983084	166	78	183	22	101	43	104	116	112	135	109	109
chr2R	21983343	21987771	113	68	119	21	82	23	55	67	62	69	67	69
chr2R	21988158	22001801	213	117	247	50	165	61	134	129	175	149	137	165
chr2R	22011164	22015274	17	16	32	5	12	4	17	10	27	27	10	12
chr2R	22018899	22022495	97	30	62	7	25	8	29	66	42	61	25	42
chr2R	22025011	22032275	63	37	83	13	47	13	35	33	59	55	37	47
chr2R	22034504	22036947	14	20	23	2	14	10	15	11	27	22	20	11
chr2R	22038076	22044910	89	53	110	19	48	29	30	35	58	44	53	35
chr2R	22045169	22052348	39	33	67	12	39	14	27	29	47	33	42	39
chr2R	22056444	22075557	1273	584	1286	243	971	305	807	779	757	763	762	702
chr2R	22075798	22090633	1068	521	1058	188	733	239	605	598	629	631	593	645
chr2R	22090878	22124391	2181	1033	2065	464	1558	590	1312	1290	1361	1456	1258	1327
chr2R	22124709	22136599	656	284	640	134	568	170	412	399	478	355	403	372
chr2R	22137271	22146309	344	136	306	66	245	101	243	222	222	209	230	224
chr2R	22146750	22152877	245	99	277	45	189	69	201	210	191	217	149	166
chr2R	22154718	22162693	1265	540	1129	208	888	309	657	870	715	844	695	830
chr2R	22162949	22172593	554	235	463	81	419	120	354	355	290	354	288	314
chr2R	22172812	22184009	2680	1205	2311	583	2355	806	1835	1703	1810	1713	1695	1693
chr2R	22184341	22195932	426	216	424	75	285	101	211	246	215	252	244	284
chr2R	22196352	22200114	449	268	559	99	413	168	343	315	327	298	342	299
chr2R	22200476	22210795	265	119	241	49	170	70	156	127	179	145	155	151
chr2R	22211045	22216499	849	367	681	178	689	221	585	496	564	466	522	445
chr2R	22217009	22228234	428	203	424	95	313	123	307	274	310	261	291	287
chr2R	22228486	22231995	65	42	79	24	91	33	54	57	69	50	64	46
chr2R	22234144	22235617	40	21	44	12	41	16	27	31	40	39	32	36
chr2R	22236332	22237854	29	14	25	6	22	12	19	15	16	18	12	27
chr2R	22239304	22243364	352	185	318	77	293	96	197	189	217	195	248	218
chr2R	22243631	22246357	562	203	344	149	539	194	410	297	397	342	404	335
chr2R	22277734	22305449	862	437	895	153	603	232	488	582	588	601	511	579
chr2R	22305727	22320858	2349	1019	2115	595	2394	833	2089	1738	2092	1672	1963	1549
chr2R	22321257	22326733	659	265	631	116	430	183	424	477	466	466	412	437
chr2R	22327193	22336697	220	110	199	36	154	67	132	142	167	162	143	128
chr2R	22339988	22349825	244	120	238	40	154	67	122	136	130	147	128	144
chr2R	22360808	22366402	111	58	103	17	56	29	56	59	61	73	67	59
chr2R	22366741	22370767	150	70	116	16	60	36	49	74	49	64	58	69
chr2R	22372757	22378231	271	118	247	50	213	68	177	185	146	167	169	169
chr2R	22382682	22409038	3542	1650	3626	725	3006	1058	2682	2614	2532	2534	2453	2287
chr2R	22410065	22413266	151	77	186	34	137	37	163	134	166	138	156	104
chr2R	22413723	22416604	374	170	338	72	279	93	238	192	199	189	193	216
chr2R	22417763	22423796	446	204	396	83	357	126	257	264	279	283	309	278
chr2R	22424044	22438224	457	192	419	112	420	166	282	307	330	320	320	305
chr2R	22438445	22441544	42	21	30	2	28	13	17	22	18	13	33	19
chr2R	22445381	22452616	124	71	183	17	98	44	81	101	89	94	70	82
chr2R	22453359	22455603	24	14	17	4	14	7	15	16	20	21	24	19
chr2R	22457522	22461647	39	24	48	6	40	17	30	27	47	33	27	38
chr2R	22462085	22465449	44	37	53	10	23	18	24	43	35	31	29	37
chr2R	22466282	22469724	49	24	46	5	20	10	20	32	31	27	16	28
chr2R	22470241	22472596	44	30	49	3	30	15	21	28	26	40	23	24
chr2R	22473059	22474240	27	15	33	7	29	8	17	18	22	20	13	18
chr2R	22475325	22480990	100	65	121	16	79	33	49	65	69	83	76	83
chr2R	22481244	22502719	703	346	599	103	397	170	276	353	325	397	327	397
chr2R	22506662	22508634	29	24	37	8	31	10	24	19	29	19	26	11
chr2R	22509049	22511038	40	17	49	3	34	17	37	29	44	30	33	33
chr2R	22513140	22522559	188	73	145	35	118	51	98	105	116	107	116	115
chr2R	22531961	22542930	345	173	315	81	325	91	285	249	301	231	270	218
chr2R	22543221	22552007	933	450	931	191	622	239	547	627	567	684	473	615
chr2R	22552792	22563149	1279	550	1220	236	893	315	788	872	724	871	655	789
chr2R	22593004	22598824	205	81	203	28	140	26	116	150	120	145	138	135
chr2R	22599061	22600437	59	42	78	10	43	18	28	41	39	37	41	50
chr2R	22600798	22604046	49	29	76	11	36	10	29	40	40	40	29	29
chr2R	22604933	22609061	444	203	492	105	344	115	296	315	324	300	303	315
chr2R	22609825	22615539	126	55	127	18	96	23	67	63	63	73	67	66
chr2R	22617124	22626810	116	61	144	38	108	54	109	90	99	93	117	72
chr2R	22627025	22630989	81	47	80	9	47	28	40	53	38	54	44	37
chr2R	22634929	22652423	1650	706	1482	291	1227	417	981	930	958	980	908	1002
chr2R	22652727	22657300	346	146	291	35	133	56	123	210	123	242	112	229
chr2R	22657512	22658789	35	15	50	12	25	17	23	25	26	36	27	24
chr2R	22658996	22661041	35	25	53	4	33	12	25	28	32	36	27	21
chr2R	22662987	22664518	20	8	36	3	12	4	11	6	22	16	12	13
chr2R	22693762	22741142	3718	1656	3190	683	2874	1047	2481	2429	2424	2374	2334	2312
chr2R	22742816	22744953	58	23	44	22	108	35	48	34	71	24	78	37
chr2R	22745344	22748706	44	15	55	9	35	13	27	15	43	30	33	44
chr2R	22750533	22754262	54	28	53	13	26	5	27	29	28	29	23	43
chr2R	22754559	22761938	118	54	106	18	95	32	63	76	77	63	83	61
chr2R	22762339	22768736	64	40	101	11	62	21	50	53	80	44	61	48
chr2R	22769141	22773167	45	33	37	5	18	8	20	30	23	29	18	16
chr2R	22776692	22783342	55	43	73	11	34	17	35	46	35	46	40	46
chr2R	22784037	22786553	22	16	31	8	19	8	15	18	25	17	31	12
chr2R	22786983	22791711	47	31	68	6	19	6	28	25	28	46	29	20
chr2R	22796102	22797175	17	7	21	3	6	4	7	10	7	15	5	11
chr2R	22798030	22803676	689	348	855	137	490	169	466	525	467	504	418	459
chr2R	22804146	22818323	1117	549	1102	231	818	258	678	790	660	725	636	698
chr2R	22822328	22834406	238	145	253	27	154	68	125	139	151	171	164	151
chr2R	22836472	22843022	223	113	188	45	120	51	123	120	151	132	131	143
chr2R	22844848	22864685	1102	551	1065	218	879	327	730	678	695	679	755	645
chr2R	22865145	22866985	23	9	34	7	13	4	7	9	19	10	10	16
chr2R	22867292	22868889	19	12	22	4	11	11	8	6	14	21	13	9
chr2R	22869148	22872921	108	54	107	20	85	31	45	60	65	66	65	76
chr2R	22875243	22880878	153	73	129	26	100	38	67	74	95	74	66	89
chr2R	22881503	22883099	138	70	159	17	134	43	105	85	111	95	116	83
chr2R	22886071	22910978	2135	946	1956	347	1555	521	1331	1452	1351	1617	1200	1406
chr2R	22911324	22915032	65	61	77	28	71	27	56	42	55	52	41	56
chr2R	22915346	22916689	14	12	14	4	16	7	14	8	13	13	17	21
chr2R	22918099	22918897	33	15	37	8	23	7	18	17	28	18	19	13
chr2R	22920046	22921661	34	18	29	1	18	10	24	24	11	23	26	23
chr2R	22922534	22924799	110	53	101	14	73	23	53	61	51	62	62	87
chr2R	22925058	22927480	213	105	197	43	122	50	116	98	131	129	110	141
chr2R	22927727	22935972	1609	788	1413	317	1292	499	808	912	833	923	884	1025
chr2R	22936585	22938193	481	289	505	135	445	149	276	310	291	293	317	326
chr2R	22938571	22940079	54	22	46	3	15	11	22	28	30	21	29	28
chr2R	22940846	22946690	294	195	419	78	302	131	287	259	248	209	267	235
chr2R	22950366	22957584	151	86	167	22	88	29	83	79	81	108	74	96
chr2R	22964291	22967229	29	13	25	3	34	5	26	20	31	28	20	17
chr2R	22974463	22987041	291	161	318	35	170	72	146	174	162	220	160	181
chr2R	22991523	22996584	141	54	137	16	46	17	63	94	52	84	58	79
chr2R	22997451	23003747	1933	806	1542	234	981	390	784	1095	725	1037	647	979
chr2R	23003956	23011818	280	117	244	47	213	95	190	178	205	198	162	210
chr2R	23028173	23036727	1684	767	1487	235	1020	380	747	1187	716	1108	752	1123
chr2R	23036989	23038148	17	12	13	4	2	3	6	12	8	16	12	24
chr2R	23040273	23094785	5998	2850	6056	1105	4306	1513	3372	3857	3359	3861	3231	3774
chr2R	23095214	23108871	290	156	323	50	216	76	189	193	220	227	186	189
chr2R	23128300	23129921	17	17	43	5	20	3	20	12	25	13	20	13
chr2R	23132170	23134431	29	12	30	5	18	6	16	17	15	26	20	16
chr2R	23135744	23142801	114	66	126	18	85	30	79	78	91	83	94	79
chr2R	23145389	23148097	51	33	54	11	37	16	32	41	30	37	27	39
chr2R	23149079	23151048	17	9	31	2	11	3	12	15	14	12	20	6
chr2R	23152819	23169838	445	223	460	93	344	158	284	340	352	320	316	301
chr2R	23171011	23173179	53	30	51	8	35	6	28	35	36	50	26	44
chr2R	23174530	23213203	2118	997	2276	429	1809	654	1638	1590	1571	1413	1539	1366
chr2R	23213409	23238346	1311	515	1171	198	751	265	757	775	738	766	743	715
chr2R	23238593	23265985	3199	1379	3195	523	2161	859	1945	2201	1791	2074	1642	1943
chr2R	23266353	23285849	647	326	613	143	488	180	386	361	481	397	426	350
chr2R	23286646	23300544	649	411	1046	166	553	253	492	484	557	431	431	388
chr2R	23301024	23318119	653	278	653	137	504	196	382	473	376	446	342	418
chr2R	23318349	23361620	2353	1068	2124	421	1948	631	1589	1433	1523	1535	1395	1351
chr2R	23361939	23365044	62	50	58	15	72	23	49	47	47	30	52	42
chr2R	23365324	23367344	388	160	365	112	361	108	350	298	316	307	289	228
chr2R	23369956	23376062	206	110	158	36	128	56	83	128	98	126	125	121
chr2R	23376401	23377501	272	118	264	64	210	78	178	165	164	177	170	170
chr2R	23377822	23381671	213	110	197	25	144	62	126	114	134	146	121	127
chr2R	23382228	23385788	226	105	247	55	166	64	133	122	156	149	188	175
chr2R	23388896	23402413	720	362	642	118	553	170	400	420	415	434	402	453
chr2R	23407755	23416095	98	75	134	20	64	31	49	70	66	66	76	73
